timestamp,node_id,latency_ms,packet_drop_rate_percent,traffic_volume_gb
2026-06-09T12:22:52.726046,UPF-02,11.74,0.01,180.68
2026-06-09T12:37:52.726046,AMF-01,14.7,0.01,143.51
2026-06-09T12:37:52.726046,AMF-02,10.88,0.09,146.65
2026-06-09T12:37:52.726046,SMF-01,10.86,0.06,160.0
2026-06-09T12:37:52.726046,UPF-01,15.1,0.08,174.82
2026-06-09T12:37:52.726046,UPF-02,16.36,0.1,169.41
2026-06-09T12:52:52.726046,AMF-01,10.71,0.09,181.09
2026-06-09T12:52:52.726046,AMF-02,17.35,0.01,187.46
2026-06-09T12:52:52.726046,SMF-01,12.2,0.03,95.28
2026-06-09T12:52:52.726046,UPF-01,16.06,0.02,152.74
2026-06-09T12:52:52.726046,UPF-02,14.54,0.08,154.95
2026-06-09T13:07:52.726046,AMF-01,10.4,0.09,91.8
2026-06-09T13:07:52.726046,AMF-02,11.7,0.09,189.42
2026-06-09T13:07:52.726046,SMF-01,19.59,0.08,59.38
2026-06-09T13:07:52.726046,UPF-01,14.28,0.02,136.91
2026-06-09T13:07:52.726046,UPF-02,10.76,0.02,152.85
2026-06-09T13:22:52.726046,AMF-01,16.09,0.09,188.36
2026-06-09T13:22:52.726046,AMF-02,19.79,0.06,106.2
2026-06-09T13:22:52.726046,SMF-01,18.04,0.01,105.61
2026-06-09T13:22:52.726046,UPF-01,13.96,0.0,115.46
2026-06-09T13:22:52.726046,UPF-02,13.77,0.09,169.02
2026-06-09T13:37:52.726046,AMF-01,11.69,0.01,140.12
2026-06-09T13:37:52.726046,AMF-02,14.08,0.06,104.21
2026-06-09T13:37:52.726046,SMF-01,18.04,0.04,183.3
2026-06-09T13:37:52.726046,UPF-01,19.93,0.04,99.58
2026-06-09T13:37:52.726046,UPF-02,14.01,0.04,51.18
2026-06-09T13:52:52.726046,AMF-01,14.31,0.06,184.62
2026-06-09T13:52:52.726046,AMF-02,18.69,0.08,130.48
2026-06-09T13:52:52.726046,SMF-01,16.28,0.09,94.93
2026-06-09T13:52:52.726046,UPF-01,17.43,0.07,163.56
2026-06-09T13:52:52.726046,UPF-02,16.08,0.08,189.15
2026-06-09T14:07:52.726046,AMF-01,10.84,0.07,165.5
2026-06-09T14:07:52.726046,AMF-02,12.9,0.01,179.13
2026-06-09T14:07:52.726046,SMF-01,16.41,0.02,177.91
2026-06-09T14:07:52.726046,UPF-01,19.9,0.07,96.44
2026-06-09T14:07:52.726046,UPF-02,17.58,0.08,68.29
2026-06-09T14:22:52.726046,AMF-01,18.6,0.04,108.16
2026-06-09T14:22:52.726046,AMF-02,15.7,0.07,100.4
2026-06-09T14:22:52.726046,SMF-01,15.38,0.02,121.22
2026-06-09T14:22:52.726046,UPF-01,12.43,0.05,135.9
2026-06-09T14:22:52.726046,UPF-02,18.91,0.09,65.95
2026-06-09T14:37:52.726046,AMF-01,11.14,0.06,113.52
2026-06-09T14:37:52.726046,AMF-02,19.14,0.07,165.01
2026-06-09T14:37:52.726046,SMF-01,12.97,0.05,116.29
2026-06-09T14:37:52.726046,UPF-01,12.2,0.03,161.66
2026-06-09T14:37:52.726046,UPF-02,14.47,0.01,141.36
2026-06-09T14:52:52.726046,AMF-01,16.0,0.06,75.21
2026-06-09T14:52:52.726046,AMF-02,10.94,0.08,173.83
2026-06-09T14:52:52.726046,SMF-01,16.25,0.1,197.71
2026-06-09T14:52:52.726046,UPF-01,15.85,0.01,162.81
2026-06-09T14:52:52.726046,UPF-02,13.64,0.02,83.12
2026-06-09T15:07:52.726046,AMF-01,13.73,0.07,125.18
2026-06-09T15:07:52.726046,AMF-02,19.54,0.01,118.18
2026-06-09T15:07:52.726046,SMF-01,17.0,0.03,90.8
2026-06-09T15:07:52.726046,UPF-01,15.03,0.06,151.98
2026-06-09T15:07:52.726046,UPF-02,12.27,0.06,74.17
2026-06-09T15:22:52.726046,AMF-01,11.4,0.1,53.94
2026-06-09T15:22:52.726046,AMF-02,19.22,0.04,63.93
2026-06-09T15:22:52.726046,SMF-01,14.58,0.05,87.32
2026-06-09T15:22:52.726046,UPF-01,13.66,0.03,62.63
2026-06-09T15:22:52.726046,UPF-02,17.99,0.06,137.07
2026-06-09T15:37:52.726046,AMF-01,12.11,0.0,87.28
2026-06-09T15:37:52.726046,AMF-02,15.39,0.05,115.69
2026-06-09T15:37:52.726046,SMF-01,14.78,0.0,177.8
2026-06-09T15:37:52.726046,UPF-01,16.08,0.06,138.83
2026-06-09T15:37:52.726046,UPF-02,17.75,0.05,99.22
2026-06-09T15:52:52.726046,AMF-01,16.45,0.08,176.56
2026-06-09T15:52:52.726046,AMF-02,17.81,0.03,196.82
2026-06-09T15:52:52.726046,SMF-01,14.57,0.03,69.56
2026-06-09T15:52:52.726046,UPF-01,19.71,0.06,98.35
2026-06-09T15:52:52.726046,UPF-02,14.52,0.05,170.98
2026-06-09T16:07:52.726046,AMF-01,15.95,0.02,124.61
2026-06-09T16:07:52.726046,AMF-02,10.41,0.08,63.13
2026-06-09T16:07:52.726046,SMF-01,15.48,0.07,60.06
2026-06-09T16:07:52.726046,UPF-01,12.71,0.06,65.9
2026-06-09T16:07:52.726046,UPF-02,13.97,0.03,126.7
2026-06-09T16:22:52.726046,AMF-01,14.25,0.1,70.54
2026-06-09T16:22:52.726046,AMF-02,17.85,0.02,161.48
2026-06-09T16:22:52.726046,SMF-01,16.87,0.03,156.72
2026-06-09T16:22:52.726046,UPF-01,11.88,0.05,111.18
2026-06-09T16:22:52.726046,UPF-02,14.28,0.05,141.8
2026-06-09T16:37:52.726046,AMF-01,19.69,0.07,197.63
2026-06-09T16:37:52.726046,AMF-02,16.5,0.07,174.01
2026-06-09T16:37:52.726046,SMF-01,16.73,0.04,62.73
2026-06-09T16:37:52.726046,UPF-01,17.89,0.01,91.2
2026-06-09T16:37:52.726046,UPF-02,15.12,0.1,119.35
2026-06-09T16:52:52.726046,AMF-01,16.68,0.05,132.99
2026-06-09T16:52:52.726046,AMF-02,16.41,0.06,124.44
2026-06-09T16:52:52.726046,SMF-01,10.47,0.0,194.29
2026-06-09T16:52:52.726046,UPF-01,17.05,0.02,131.26
2026-06-09T16:52:52.726046,UPF-02,11.97,0.08,108.76
2026-06-09T17:07:52.726046,AMF-01,17.44,0.08,125.88
2026-06-09T17:07:52.726046,AMF-02,13.32,0.01,75.63
2026-06-09T17:07:52.726046,SMF-01,12.72,0.03,169.49
2026-06-09T17:07:52.726046,UPF-01,15.92,0.06,73.35
2026-06-09T17:07:52.726046,UPF-02,17.07,0.03,131.69
2026-06-09T17:22:52.726046,AMF-01,12.67,0.04,141.14
2026-06-09T17:22:52.726046,AMF-02,17.38,0.09,71.51
2026-06-09T17:22:52.726046,SMF-01,18.55,0.04,176.75
2026-06-09T17:22:52.726046,UPF-01,16.38,0.03,163.31
2026-06-09T17:22:52.726046,UPF-02,16.12,0.04,197.03
2026-06-09T17:37:52.726046,AMF-01,13.8,0.09,143.76
2026-06-09T17:37:52.726046,AMF-02,12.52,0.05,164.34
2026-06-09T17:37:52.726046,SMF-01,16.4,0.05,188.48
2026-06-09T17:37:52.726046,UPF-01,17.0,0.04,150.03
2026-06-09T17:37:52.726046,UPF-02,14.28,0.05,118.62
2026-06-09T17:52:52.726046,AMF-01,19.59,0.06,153.53
2026-06-09T17:52:52.726046,AMF-02,10.99,0.09,76.66
2026-06-09T17:52:52.726046,SMF-01,18.81,0.03,180.68
2026-06-09T17:52:52.726046,UPF-01,16.23,0.07,128.74
2026-06-09T17:52:52.726046,UPF-02,13.41,0.06,111.7
2026-06-09T18:07:52.726046,AMF-01,12.71,0.04,51.5
2026-06-09T18:07:52.726046,AMF-02,13.48,0.03,110.58
2026-06-09T18:07:52.726046,SMF-01,18.19,0.01,162.83
2026-06-09T18:07:52.726046,UPF-01,12.78,0.09,61.87
2026-06-09T18:07:52.726046,UPF-02,19.11,0.0,182.0
2026-06-09T18:22:52.726046,AMF-01,18.92,0.1,130.44
2026-06-09T18:22:52.726046,AMF-02,11.04,0.07,86.54
2026-06-09T18:22:52.726046,SMF-01,16.85,0.09,105.84
2026-06-09T18:22:52.726046,UPF-01,10.47,0.07,193.76
2026-06-09T18:22:52.726046,UPF-02,12.56,0.09,149.2
2026-06-09T18:37:52.726046,AMF-01,16.17,0.03,159.7
2026-06-09T18:37:52.726046,AMF-02,14.68,0.08,78.71
2026-06-09T18:37:52.726046,SMF-01,12.75,0.03,147.85
2026-06-09T18:37:52.726046,UPF-01,15.38,0.0,52.57
2026-06-09T18:37:52.726046,UPF-02,15.71,0.07,120.6
2026-06-09T18:52:52.726046,AMF-01,19.36,0.0,151.75
2026-06-09T18:52:52.726046,AMF-02,12.13,0.09,164.0
2026-06-09T18:52:52.726046,SMF-01,17.57,0.06,195.62
2026-06-09T18:52:52.726046,UPF-01,15.12,0.06,195.55
2026-06-09T18:52:52.726046,UPF-02,11.57,0.04,116.32
2026-06-09T19:07:52.726046,AMF-01,10.94,0.06,163.23
2026-06-09T19:07:52.726046,AMF-02,19.71,0.01,171.49
2026-06-09T19:07:52.726046,SMF-01,19.46,0.0,90.86
2026-06-09T19:07:52.726046,UPF-01,19.24,0.03,134.71
2026-06-09T19:07:52.726046,UPF-02,14.07,0.07,187.91
2026-06-09T19:22:52.726046,AMF-01,10.23,0.06,92.13
2026-06-09T19:22:52.726046,AMF-02,15.46,0.05,97.23
2026-06-09T19:22:52.726046,SMF-01,10.04,0.08,159.64
2026-06-09T19:22:52.726046,UPF-01,16.1,0.04,144.56
2026-06-09T19:22:52.726046,UPF-02,15.21,0.08,150.81
2026-06-09T19:37:52.726046,AMF-01,14.12,0.03,172.12
2026-06-09T19:37:52.726046,AMF-02,16.81,0.03,64.83
2026-06-09T19:37:52.726046,SMF-01,13.22,0.04,174.46
2026-06-09T19:37:52.726046,UPF-01,19.57,0.05,122.36
2026-06-09T19:37:52.726046,UPF-02,17.11,0.03,137.92
